"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dock8.8",4.9433884664024e-44,1.11463513045538,0.589,0.107,1.00948935872403e-39,"Mac_3","Dock8"
"I830077J02Rik.1",5.10904787053376e-44,0.45724595356442,0.164,0.009,1.0433186656417e-39,"Mac_3","I830077J02Rik"
"B2m.12",7.79491984665646e-44,2.30337824636826,1,0.949,1.59180058188572e-39,"Mac_3","B2m"
"Osgin2.1",7.82385811813614e-44,1.24814931154217,0.479,0.073,1.59771006630458e-39,"Mac_3","Osgin2"
"Ptpn1.4",1.14869172417871e-43,2.20791430308426,0.836,0.29,2.34574336994534e-39,"Mac_3","Ptpn1"
"Cxcl2.12",1.9842191630221e-43,2.86432249019805,0.589,0.107,4.05197395280742e-39,"Mac_3","Cxcl2"
"Ezr.6",2.08067269883601e-43,1.35408921024078,0.644,0.135,4.24894171829303e-39,"Mac_3","Ezr"
"Cebpb.11",3.71402230579537e-43,2.81352481289801,1,0.753,7.58440495066473e-39,"Mac_3","Cebpb"
"Naip6",3.91024225626413e-43,0.478672210232397,0.164,0.009,7.98510571151698e-39,"Mac_3","Naip6"
"Wfdc17.5",4.11904817118896e-43,1.42864208670531,0.548,0.088,8.41150827038498e-39,"Mac_3","Wfdc17"
"Mir142hg.2",4.00768637005907e-42,0.37412339461278,0.137,0.006,8.18409633629763e-38,"Mac_3","Mir142hg"
"Fcgr1.1",9.76641247119802e-42,0.806800528456597,0.329,0.035,1.99439909074335e-37,"Mac_3","Fcgr1"
"Pygl.2",1.11101397913507e-41,1.08362846301952,0.452,0.067,2.26880164679173e-37,"Mac_3","Pygl"
"H2-Q7.6",1.37431944318336e-41,1.33777184961262,0.466,0.068,2.80649773492475e-37,"Mac_3","H2-Q7"
"Abcg3.1",1.46719185092221e-41,0.591703018792287,0.164,0.009,2.99615247876825e-37,"Mac_3","Abcg3"
"Fau.8",1.91363870716112e-41,1.42135190631632,1,0.993,3.90784160389371e-37,"Mac_3","Fau"
"Rgs14.2",1.92910491095301e-41,0.454324596633913,0.178,0.011,3.93942513865713e-37,"Mac_3","Rgs14"
"Cotl1.12",2.40475205467273e-41,1.41390374079297,0.685,0.153,4.91074417084719e-37,"Mac_3","Cotl1"
"Btk.2",2.48489769568273e-41,0.540370943370636,0.288,0.027,5.07440958435369e-37,"Mac_3","Btk"
"Fcgr2b.2",2.88678813668195e-41,1.25931511469489,0.479,0.07,5.89511005391821e-37,"Mac_3","Fcgr2b"
"Pik3cd.4",4.23238846570548e-41,0.69304802913408,0.356,0.042,8.64296048581717e-37,"Mac_3","Pik3cd"
"Btg1.11",4.47680755491808e-41,2.7849743585971,0.959,0.593,9.14208870789822e-37,"Mac_3","Btg1"
"Gpx1.13",6.1575738549686e-41,2.19906652854579,1,0.803,1.25743815692314e-36,"Mac_3","Gpx1"
"Rnf149.2",7.63047753555301e-41,0.786396096188866,0.425,0.061,1.55821981753528e-36,"Mac_3","Rnf149"
"BC035044",1.46065644443305e-40,0.489058097947,0.11,0.004,2.98280652517672e-36,"Mac_3","BC035044"
"Cyba.11",2.70156808309772e-40,2.26736364624038,0.973,0.755,5.51687218249386e-36,"Mac_3","Cyba"
"H2-D1.11",3.19749250128179e-40,2.05468768849268,1,0.851,6.52959943686754e-36,"Mac_3","H2-D1"
"Sh3bgrl3.14",3.30826885874211e-40,2.07546968946709,0.986,0.624,6.75581583643726e-36,"Mac_3","Sh3bgrl3"
"Sparc.12",3.45152087385308e-40,-4.65969379070465,0.068,0.905,7.04835077649538e-36,"Mac_3","Sparc"
"Ripor2.4",5.08064138088944e-40,0.778816156970336,0.247,0.021,1.03751777639143e-35,"Mac_3","Ripor2"
"Stat1.5",1.0779076781708e-39,1.78225455401679,0.699,0.177,2.20119526959259e-35,"Mac_3","Stat1"
"Zbtb20.10",1.81950949716267e-39,-3.4276716999153,0.26,0.923,3.71562034415589e-35,"Mac_3","Zbtb20"
"Arhgef37",2.30380701131007e-39,0.394083962859534,0.137,0.007,4.70460429779629e-35,"Mac_3","Arhgef37"
"Sowahc.4",2.55846055804463e-39,1.18795486795601,0.575,0.115,5.22463230558295e-35,"Mac_3","Sowahc"
"H2-K1.13",2.62117721020705e-39,2.06883071400041,1,0.745,5.35270598096381e-35,"Mac_3","H2-K1"
"Metrnl.11",2.67580766578868e-39,1.79016518389493,0.74,0.206,5.46426683430706e-35,"Mac_3","Metrnl"
"Timp2.11",4.66745710919337e-39,-3.46420728783087,0.151,0.912,9.53141416268377e-35,"Mac_3","Timp2"
"Igfbp7.12",4.8128606409727e-39,-4.2540696629038,0.137,0.906,9.82834271493035e-35,"Mac_3","Igfbp7"
"Nod2",6.84123249172023e-39,0.425271694150475,0.123,0.006,1.39704808713419e-34,"Mac_3","Nod2"
"Lyl1.1",7.17277388662064e-39,0.932402738958318,0.342,0.041,1.4647521553868e-34,"Mac_3","Lyl1"
"Arhgap9.4",8.44053256554613e-39,0.518759065200355,0.26,0.024,1.72364115521018e-34,"Mac_3","Arhgap9"
"Ptpn22.3",8.45379083810598e-39,0.445039359246751,0.219,0.017,1.72634862704962e-34,"Mac_3","Ptpn22"
"Cd81.9",9.20775075100352e-39,-2.36207549053077,0.233,0.948,1.88031478086243e-34,"Mac_3","Cd81"
"Ly6e.12",1.4663289800581e-38,2.26977942580746,0.973,0.574,2.99439041017665e-34,"Mac_3","Ly6e"
"Gch1.5",2.37842150322477e-38,0.963200360709994,0.425,0.064,4.85697455173531e-34,"Mac_3","Gch1"
"Efhd2.12",2.38262396120493e-38,1.76759043350467,0.863,0.338,4.86555639117659e-34,"Mac_3","Efhd2"
"Plagl2",2.44139540402196e-38,1.15159335287975,0.438,0.07,4.98557355455324e-34,"Mac_3","Plagl2"
"Gm2a.10",4.44626834843501e-38,1.84640219460718,0.904,0.437,9.07972459433913e-34,"Mac_3","Gm2a"
"Slc16a3",4.87751579339501e-38,1.16404244686682,0.425,0.066,9.96037500169196e-34,"Mac_3","Slc16a3"
"Lsp1.13",5.06780843175814e-38,2.10588200629146,0.904,0.423,1.03489715984933e-33,"Mac_3","Lsp1"
"Cd63.10",7.3050332299598e-38,-2.72986234018258,0.123,0.895,1.49176083589009e-33,"Mac_3","Cd63"
"Clec4b1.2",8.18203745754846e-38,0.570087224693922,0.205,0.016,1.67085386920597e-33,"Mac_3","Clec4b1"
"Itgax.1",8.25889433148754e-38,0.593529229114483,0.205,0.016,1.68654881143307e-33,"Mac_3","Itgax"
"Nedd4.9",8.46964240415476e-38,-3.1487009933247,0.068,0.878,1.72958567535244e-33,"Mac_3","Nedd4"
"Fxyd5.10",8.7916788158143e-38,2.10495288810388,0.932,0.454,1.79534873097744e-33,"Mac_3","Fxyd5"
"Tspan13.6",8.94333578952715e-38,0.969034500039106,0.493,0.078,1.82631860157934e-33,"Mac_3","Tspan13"
"Cks2.3",9.13478567895807e-38,1.11736047999867,0.397,0.056,1.86541458350003e-33,"Mac_3","Cks2"
"Upp1.1",2.42165930744583e-37,0.876533818281484,0.151,0.009,4.94527047173512e-33,"Mac_3","Upp1"
"Arhgap15.4",1.0567259147751e-36,0.671747273506549,0.342,0.042,2.15793999056224e-32,"Mac_3","Arhgap15"
"Unc93b1.10",1.10000080414248e-36,1.16596877261619,0.63,0.137,2.24631164213936e-32,"Mac_3","Unc93b1"
"E230029C05Rik.2",1.31583116436075e-36,0.741425497917841,0.233,0.021,2.6870588207411e-32,"Mac_3","E230029C05Rik"
"Timp3.11",1.32293109209767e-36,-3.81604612604245,0.096,0.882,2.70155758317266e-32,"Mac_3","Timp3"
"Nfib.11",1.75859538880618e-36,-2.9779374966329,0.055,0.862,3.59122764348109e-32,"Mac_3","Nfib"
"Gm36486.1",3.63520381864451e-36,0.285565483932745,0.151,0.009,7.42344971805395e-32,"Mac_3","Gm36486"
"A630001G21Rik.1",5.96634030975946e-36,0.538159722329256,0.233,0.021,1.21838635465598e-31,"Mac_3","A630001G21Rik"
"Prkcb.3",1.20327260808863e-35,0.643759089518361,0.288,0.032,2.45720299297779e-31,"Mac_3","Prkcb"
"Ubash3b.3",1.42393421057808e-35,0.565931313032583,0.329,0.041,2.90781605142151e-31,"Mac_3","Ubash3b"
"Psmb9.11",1.6622013118922e-35,1.29787185209541,0.671,0.166,3.39438129901507e-31,"Mac_3","Psmb9"
"Rbm47.2",1.87338454037823e-35,0.623730615695904,0.288,0.031,3.82563856990638e-31,"Mac_3","Rbm47"
"Serpinh1.14",1.95598941590045e-35,-2.93902517754938,0.014,0.841,3.9943259862103e-31,"Mac_3","Serpinh1"
"Ccdc88b.2",2.85768591469895e-35,0.373305312720187,0.178,0.013,5.83568040640673e-31,"Mac_3","Ccdc88b"
"Tnfaip8l2.3",3.36786385006912e-35,0.743508179059964,0.329,0.04,6.87751476822615e-31,"Mac_3","Tnfaip8l2"
"St8sia4.5",4.42846997986332e-35,0.802284731601327,0.397,0.057,9.04337854587888e-31,"Mac_3","St8sia4"
"Col1a2.12",4.5323294492613e-35,-4.59800632664321,0.068,0.846,9.25546996833649e-31,"Mac_3","Col1a2"
"Col3a1.15",5.58670134390732e-35,-4.679257749477,0.027,0.838,1.14086028143931e-30,"Mac_3","Col3a1"
"L1cam.2",1.19799403210879e-34,0.605577705529012,0.164,0.011,2.44642361296937e-30,"Mac_3","L1cam"
"Prdx5.2",1.20313246908505e-34,2.53597352272713,0.945,0.639,2.45691681511858e-30,"Mac_3","Prdx5"
"Ltbp4.10",1.32388420841721e-34,-3.01311567290253,0.137,0.857,2.70350394200879e-30,"Mac_3","Ltbp4"
"Actr3.10",1.38595605109746e-34,1.66674920956867,0.945,0.628,2.83026085194613e-30,"Mac_3","Actr3"
"Pfn1.13",1.45994250829915e-34,1.56248075729273,1,0.897,2.9813485961977e-30,"Mac_3","Pfn1"
"Ltb.3",1.98937036028466e-34,0.444193538590191,0.151,0.009,4.06249321273731e-30,"Mac_3","Ltb"
"Plac9a.10",3.02870517522304e-34,-4.22314457444088,0.082,0.841,6.18491883832297e-30,"Mac_3","Plac9a"
"Gpr18.1",3.59282012112422e-34,0.271356806754564,0.11,0.005,7.33689796934777e-30,"Mac_3","Gpr18"
"Bgn.15",3.63387966960969e-34,-3.88743614920693,0.178,0.862,7.42074567330994e-30,"Mac_3","Bgn"
"Mgp.13",3.88041972474064e-34,-5.3278145521765,0.411,0.906,7.92420511989286e-30,"Mac_3","Mgp"
"Dgat2",5.73951001335861e-34,0.431899480650613,0.164,0.011,1.17206533982796e-29,"Mac_3","Dgat2"
"Ms4a4a.1",6.44766484721226e-34,0.334954686519792,0.164,0.011,1.31667763844922e-29,"Mac_3","Ms4a4a"
"Pycard.5",6.47092089788227e-34,1.27270850463542,0.603,0.147,1.32142675655654e-29,"Mac_3","Pycard"
"Rab20.2",7.33794608600919e-34,0.806809368515502,0.37,0.054,1.49848197022394e-29,"Mac_3","Rab20"
"Adgre5.11",7.55436094453616e-34,2.06526801012595,0.753,0.26,1.54267604848373e-29,"Mac_3","Adgre5"
"Arhgap27.1",8.18263798018026e-34,0.543055918093961,0.274,0.03,1.67097650193261e-29,"Mac_3","Arhgap27"
"Gsn.14",1.09250068745178e-33,-5.63049824936728,0.356,0.894,2.23099565384529e-29,"Mac_3","Gsn"
"Fstl1.13",1.18562978511239e-33,-3.22953065030581,0.055,0.832,2.42117458417802e-29,"Mac_3","Fstl1"
"Tlr2.3",1.55748663672797e-33,1.27987494959842,0.493,0.099,3.1805434608622e-29,"Mac_3","Tlr2"
"Cyp4f16.1",1.84276640728474e-33,0.758322460913872,0.342,0.047,3.76311328031618e-29,"Mac_3","Cyp4f16"
"Fam107b.4",2.21384040083119e-33,0.985516777147077,0.411,0.069,4.52088348253736e-29,"Mac_3","Fam107b"
"Cfh.15",2.43635661951105e-33,-3.74927841130891,0.233,0.878,4.97528385270352e-29,"Mac_3","Cfh"
"Bcl11a.1",2.49846577951127e-33,0.359195656576251,0.123,0.007,5.10211696833996e-29,"Mac_3","Bcl11a"
"Il6ra.11",4.13247786647846e-33,1.24611811669201,0.603,0.146,8.43893305113566e-29,"Mac_3","Il6ra"
"Evi2.1",4.38710952136665e-33,0.329407242254355,0.178,0.013,8.95891635358283e-29,"Mac_3","Evi2"
"Cd180.2",7.2908060637468e-33,0.470619013169639,0.205,0.018,1.48885550627773e-28,"Mac_3","Cd180"
"Selenom.11",7.51004637996232e-33,-2.30081987865469,0.068,0.843,1.5336265712521e-28,"Mac_3","Selenom"
"Scarb1.1",1.06193555319245e-32,0.745389621252486,0.37,0.054,2.1685785931743e-28,"Mac_3","Scarb1"
"Apbb1ip.12",1.18212680973789e-32,1.50980428410462,0.726,0.226,2.41402115816576e-28,"Mac_3","Apbb1ip"
"Tap1.7",1.25680334535996e-32,1.24396535574872,0.507,0.104,2.56651811155958e-28,"Mac_3","Tap1"
"Pmepa1.13",1.72226635737278e-32,-2.95944709887053,0.041,0.821,3.51704012839095e-28,"Mac_3","Pmepa1"
"Lrmp.3",2.32127720946334e-32,0.5651188683228,0.247,0.026,4.7402801894451e-28,"Mac_3","Lrmp"
"Emb.11",3.21729104139534e-32,1.37055582371931,0.658,0.173,6.57003003563342e-28,"Mac_3","Emb"
"Msrb1.13",4.81092664276202e-32,2.01820967970547,0.863,0.413,9.82439329718433e-28,"Mac_3","Msrb1"
"Nfia.11",5.26062339554304e-32,-2.30916498771901,0.096,0.825,1.07427190360384e-27,"Mac_3","Nfia"
"Hmgb2.9",5.6860600390224e-32,1.48973490234473,0.863,0.351,1.16115032056877e-27,"Mac_3","Hmgb2"
"Plin2.9",9.59526442455752e-32,1.73113788173048,0.795,0.289,1.95944894813889e-27,"Mac_3","Plin2"
"Rhog.6",1.04444079985156e-31,1.29542916887246,0.726,0.239,2.13285255737688e-27,"Mac_3","Rhog"
"G430095P16Rik.1",1.07249931936037e-31,0.391145348746298,0.123,0.007,2.19015086006582e-27,"Mac_3","G430095P16Rik"
"Gpsm3.6",1.12886751901452e-31,0.947161866901458,0.438,0.078,2.30526036057956e-27,"Mac_3","Gpsm3"
"Rap1b.7",1.26597037743966e-31,1.80902451101751,0.945,0.71,2.58523810776953e-27,"Mac_3","Rap1b"
"Actb.14",1.58176650086491e-31,1.44396162929295,1,0.996,3.23012537141624e-27,"Mac_3","Actb"
"Psap.10",1.81302589032026e-31,1.66718031822191,0.973,0.899,3.70238017062301e-27,"Mac_3","Psap"
"Aif1.2",2.45634476117036e-31,1.11954889064454,0.411,0.066,5.01610163678599e-27,"Mac_3","Aif1"
"Ap1s2.3",2.56457856307888e-31,1.53204988996667,0.781,0.303,5.23712588366337e-27,"Mac_3","Ap1s2"
"Fxyd1.9",4.36687023147204e-31,-2.29971230460438,0.014,0.784,8.91758569968905e-27,"Mac_3","Fxyd1"
"Col1a1.12",4.40298733439163e-31,-3.75749272443879,0.082,0.801,8.99134043556114e-27,"Mac_3","Col1a1"
"Rbp1.12",4.8458369839368e-31,-2.69546755024531,0.041,0.822,9.89568370489734e-27,"Mac_3","Rbp1"
"Ifi206.3",4.95577451580167e-31,0.541132049021862,0.164,0.012,1.01201871387186e-26,"Mac_3","Ifi206"
"Psmb8.11",6.80872173010417e-31,1.74731087504864,0.836,0.348,1.39040906450457e-26,"Mac_3","Psmb8"
"Hmgn1.6",7.5435165673026e-31,-1.8945215220215,0.055,0.814,1.54046151820886e-26,"Mac_3","Hmgn1"
"Sirpa.9",9.65013370333083e-31,1.48048274707807,0.671,0.212,1.97065380355719e-26,"Mac_3","Sirpa"
"H2-DMb1.2",1.06107247421838e-30,1.09861379712428,0.425,0.073,2.16681609960135e-26,"Mac_3","H2-DMb1"
"Lfng.4",1.418035532846e-30,0.627813449758552,0.274,0.033,2.89577036162483e-26,"Mac_3","Lfng"
"Rilpl2.2",1.95272479814014e-30,1.09774776984374,0.575,0.146,3.98765931028197e-26,"Mac_3","Rilpl2"
"Ctsl.12",1.98592283728615e-30,-2.34754901053201,0.342,0.901,4.05545302602205e-26,"Mac_3","Ctsl"
"Nenf.9",2.24980990542985e-30,-1.93594736097291,0.123,0.83,4.59433680787829e-26,"Mac_3","Nenf"
"Tm6sf1.11",2.38740417408653e-30,0.97651686011729,0.575,0.13,4.87531806390211e-26,"Mac_3","Tm6sf1"
"Plpp3.14",2.3994871489819e-30,-2.9370605743238,0,0.77,4.89999270693594e-26,"Mac_3","Plpp3"
"Akna.4",2.63385265907442e-30,0.738256392233491,0.411,0.073,5.37859051509588e-26,"Mac_3","Akna"
"Cavin1.12",3.0678263519534e-30,-2.30041145301089,0,0.768,6.26480819332404e-26,"Mac_3","Cavin1"
"Nuak2.2",3.76114374236349e-30,0.61573263761915,0.301,0.041,7.68063163628048e-26,"Mac_3","Nuak2"
"Ptms.9",4.5437930342105e-30,-1.85629743839764,0.479,0.911,9.27887975516126e-26,"Mac_3","Ptms"
"Gstm1.9",7.14261309228552e-30,-2.23361924332049,0.219,0.838,1.45859301957563e-25,"Mac_3","Gstm1"
"Pam.12",7.80808341844682e-30,-2.61164489522757,0.096,0.817,1.59448871488102e-25,"Mac_3","Pam"
"Msn.10",8.67654931096152e-30,1.56144778351204,0.986,0.805,1.77183813479145e-25,"Mac_3","Msn"
"Mt1.12",9.377220656624e-30,-3.71996579565473,0.466,0.903,1.91492223028919e-25,"Mac_3","Mt1"
"Rnf19b.3",1.08033723136055e-29,1.28107912751903,0.562,0.142,2.20615666016139e-25,"Mac_3","Rnf19b"
"Rarres2.10",1.43890628013638e-29,-2.46597295310967,0.096,0.797,2.9383905146665e-25,"Mac_3","Rarres2"
"Tmsb4x.14",1.53012039931889e-29,1.41434932546897,1,0.994,3.1246588674491e-25,"Mac_3","Tmsb4x"
"Pik3cg.4",1.69872876883838e-29,0.458762819606707,0.274,0.033,3.46897401884486e-25,"Mac_3","Pik3cg"
"Col4a1.14",1.94640001117059e-29,-2.62229004286082,0.014,0.764,3.97474346281147e-25,"Mac_3","Col4a1"
"Tnfrsf21.3",2.25646594479959e-29,0.69266661031318,0.37,0.06,4.60792910587524e-25,"Mac_3","Tnfrsf21"
"Slc25a4.8",2.62425459640594e-29,-1.86603288293642,0.26,0.856,5.35899031132058e-25,"Mac_3","Slc25a4"
"Rhoc.9",3.27162620748584e-29,-1.88098832187388,0.027,0.762,6.68098787830684e-25,"Mac_3","Rhoc"
"Cped1.11",4.75970787401481e-29,-2.62808653855782,0.027,0.763,9.71979944952565e-25,"Mac_3","Cped1"
"Sap30.2",5.35403358205722e-29,0.75242493449138,0.37,0.062,1.09334719779191e-24,"Mac_3","Sap30"
"Calm1.13",5.9466515156245e-29,1.50020040225435,0.986,0.946,1.21436570600568e-24,"Mac_3","Calm1"
"Parvg.3",6.24468376924417e-29,0.423050633870883,0.164,0.013,1.27522687251735e-24,"Mac_3","Parvg"
"Clec4a2.2",9.28253272014037e-29,0.865213382720687,0.329,0.048,1.89558600677987e-24,"Mac_3","Clec4a2"
"Ogn.13",9.68119916929017e-29,-3.64032409221069,0.041,0.759,1.97699768236075e-24,"Mac_3","Ogn"
"Arpc2.11",1.05153481736622e-28,1.32023985882331,0.973,0.855,2.14733925054355e-24,"Mac_3","Arpc2"
"Runx2",1.12765603382302e-28,0.66141640005277,0.247,0.029,2.30278638666999e-24,"Mac_3","Runx2"
"mt-Cytb.12",1.13652440202385e-28,-1.43643138147642,0.959,0.994,2.32089648137291e-24,"Mac_3","mt-Cytb"
"Lat2.2",2.11129543018291e-28,0.415211217140802,0.26,0.031,4.31147639797651e-24,"Mac_3","Lat2"
"Prkcd.7",2.43749461254056e-28,1.55449415425108,0.74,0.284,4.97760774826908e-24,"Mac_3","Prkcd"
"Gas6.12",2.86163172052726e-28,-2.50100644181334,0,0.739,5.84373813648871e-24,"Mac_3","Gas6"
"Ccl4.3",2.88471041438222e-28,1.94346942302526,0.397,0.07,5.89086713720993e-24,"Mac_3","Ccl4"
"Lgals1.9",3.07098092307879e-28,-2.04366688565746,0.493,0.917,6.27125014301919e-24,"Mac_3","Lgals1"
"Aebp1.14",3.44219660875296e-28,-2.85546383735852,0.041,0.757,7.02930969473442e-24,"Mac_3","Aebp1"
"H3f3a.8",3.9811895033032e-28,1.22988828804638,1,0.958,8.12998708469546e-24,"Mac_3","H3f3a"
"Taldo1.4",5.91931379606043e-28,1.64761120564784,0.89,0.569,1.2087830702935e-23,"Mac_3","Taldo1"
"Dst.13",8.730278306137e-28,-2.32810309848748,0.11,0.777,1.78281013289624e-23,"Mac_3","Dst"
"Cavin3.7",8.85721641705668e-28,-1.90948913442358,0.027,0.742,1.80873216452714e-23,"Mac_3","Cavin3"
"Adrb2.1",1.27338190072935e-27,0.941526112432471,0.342,0.056,2.6003731794794e-23,"Mac_3","Adrb2"
"Pot1b",1.40565246164856e-27,0.929782226972424,0.356,0.061,2.87048289193252e-23,"Mac_3","Pot1b"
"Cald1.14",1.50896794436419e-27,-3.26906393711128,0.082,0.768,3.08146343918611e-23,"Mac_3","Cald1"
"Lhfp.13",1.89628602525892e-27,-2.09746968856174,0.041,0.752,3.87240569218124e-23,"Mac_3","Lhfp"
"Zfp710.2",2.08810314060036e-27,1.01434425887545,0.425,0.086,4.26411542341999e-23,"Mac_3","Zfp710"
"Nadk.4",3.24757573525776e-27,1.68295132873954,0.808,0.402,6.63187440896987e-23,"Mac_3","Nadk"
"Dleu2.7",4.71521436061771e-27,1.62316139034204,0.767,0.315,9.62893924581743e-23,"Mac_3","Dleu2"
"Kcnj2.1",4.80617082882746e-27,0.448826539227707,0.123,0.008,9.81468144954855e-23,"Mac_3","Kcnj2"
"Igfbp4.15",4.87002476009096e-27,-3.61001557887177,0.014,0.727,9.94507756258174e-23,"Mac_3","Igfbp4"
"Id3.12",4.90709843568768e-27,-2.62278544058396,0.233,0.852,1.00207857155178e-22,"Mac_3","Id3"
"Nfkbiz.9",5.02203598640255e-27,1.90810466723093,0.904,0.601,1.02554996878326e-22,"Mac_3","Nfkbiz"
"Sptbn1.12",7.5268005279142e-27,-2.21068909101182,0.411,0.894,1.53704793580536e-22,"Mac_3","Sptbn1"
"Csrp2.13",8.53066248281569e-27,-3.33689011992977,0.192,0.793,1.74204658561579e-22,"Mac_3","Csrp2"
"Crip2.11",8.91035067558316e-27,-1.99751975763148,0.055,0.757,1.81958271146084e-22,"Mac_3","Crip2"
"Fbln5.14",9.80739022444229e-27,-2.56851506017717,0.068,0.755,2.00276715773336e-22,"Mac_3","Fbln5"
"H2-Ab1.11",1.00374481173418e-26,1.78613588028303,0.521,0.122,2.04974728004237e-22,"Mac_3","H2-Ab1"
"Ccdc80.14",2.28666650952643e-26,-3.15921679352288,0.027,0.728,4.66960167910391e-22,"Mac_3","Ccdc80"
"Fes.3",2.35728714108416e-26,0.594735363494935,0.342,0.057,4.81381607080796e-22,"Mac_3","Fes"
"Sod3.14",2.38542810153975e-26,-2.32396289851693,0.055,0.742,4.87128272615433e-22,"Mac_3","Sod3"
"Rps9.10",2.39628566719346e-26,0.959458508417584,1,0.985,4.89345496097577e-22,"Mac_3","Rps9"
"Pmp22.13",4.42531900718095e-26,-2.07964629109658,0.055,0.753,9.03694394456422e-22,"Mac_3","Pmp22"
"Tm4sf1.10",4.74254076442676e-26,-2.29452618069485,0.068,0.755,9.68474249503588e-22,"Mac_3","Tm4sf1"
"Ftl1.11",4.81913826542819e-26,1.12141804071722,0.986,0.956,9.8411622518309e-22,"Mac_3","Ftl1"
"Lmna.8",5.3810988999532e-26,-1.81933696623856,0.11,0.786,1.09887420635944e-21,"Mac_3","Lmna"
"Fhl1.13",5.50118776733688e-26,-2.21067795370887,0.027,0.717,1.12339755396786e-21,"Mac_3","Fhl1"
"Nup210.3",6.03178951987433e-26,0.411542176117516,0.123,0.008,1.23175173785354e-21,"Mac_3","Nup210"
"Rcn3.11",6.60845227089051e-26,-1.73058686435246,0.055,0.746,1.34951203823855e-21,"Mac_3","Rcn3"
"Noct.2",8.39170880894736e-26,0.921022153991806,0.342,0.06,1.71367085587514e-21,"Mac_3","Noct"
"Serping1.15",1.06088069548986e-25,-3.33202390003098,0.027,0.709,2.16642446825985e-21,"Mac_3","Serping1"
"Mapkapk3.1",1.06496505081994e-25,0.340505084260193,0.219,0.025,2.1747651302794e-21,"Mac_3","Mapkapk3"
"H2-Q6.5",1.28081167059621e-25,0.580777675721011,0.301,0.045,2.61554551252453e-21,"Mac_3","H2-Q6"
"Ctsb.12",1.33387595009472e-25,1.302360597037,0.986,0.871,2.72390807768843e-21,"Mac_3","Ctsb"
"Mfap5.15",1.48386012590315e-25,-3.18109828817437,0.014,0.702,3.03019076310682e-21,"Mac_3","Mfap5"
"Abca7",1.50378648656409e-25,0.599652383024778,0.288,0.043,3.07088238421253e-21,"Mac_3","Abca7"
"Ebf1.11",1.50923558161509e-25,-2.21796048991491,0.014,0.702,3.08200998121618e-21,"Mac_3","Ebf1"
"Fermt2.12",1.69507822323297e-25,-1.88690485474641,0.027,0.709,3.46151923966405e-21,"Mac_3","Fermt2"
"Tns1.13",1.75373686455523e-25,-2.38566439006283,0.082,0.752,3.58130605110824e-21,"Mac_3","Tns1"
"Ogfrl1.3",1.96246222817174e-25,1.04771369254794,0.534,0.139,4.0075441161495e-21,"Mac_3","Ogfrl1"
"H3f3b.6",2.03082954103206e-25,1.54299626559783,1,0.969,4.14715700574156e-21,"Mac_3","H3f3b"
"Abi3bp.13",2.24947386467646e-25,-2.48412491124792,0.014,0.699,4.5936505790558e-21,"Mac_3","Abi3bp"
"Irf7.3",2.28573559066847e-25,1.1513144850728,0.438,0.095,4.66770064970408e-21,"Mac_3","Irf7"
"Milr1.1",2.45704085751688e-25,0.597200563724673,0.315,0.05,5.01752313513522e-21,"Mac_3","Milr1"
"Emilin2.10",3.66747284859813e-25,1.23201510558998,0.589,0.166,7.48934630412224e-21,"Mac_3","Emilin2"
"Nfix.12",3.78399744845086e-25,-1.8151996422487,0.301,0.821,7.7273011894815e-21,"Mac_3","Nfix"
"Oat.11",3.93127604200702e-25,-1.61108187713462,0.123,0.77,8.02805880538253e-21,"Mac_3","Oat"
"Arhgap26.1.3",4.06271545449055e-25,0.570893929768223,0.26,0.036,8.29647122961515e-21,"Mac_3","Arhgap26.1"
"Kif21b.2",4.0992684532948e-25,0.350304515348345,0.164,0.015,8.37111610847331e-21,"Mac_3","Kif21b"
"Nr4a1.11",4.68240072932165e-25,2.13228025283222,0.863,0.575,9.56193052934775e-21,"Mac_3","Nr4a1"
"AW112010.11",5.49043021122866e-25,1.94868440267481,0.575,0.164,1.121200753435e-20,"Mac_3","AW112010"
"Col6a1.14",6.30502838443082e-25,-2.13748397772424,0.055,0.722,1.28754984638462e-20,"Mac_3","Col6a1"
"Col6a2.13",6.77218104228771e-25,-2.04582219287637,0.027,0.697,1.38294709064557e-20,"Mac_3","Col6a2"
"Rhoj.13",7.5010013662923e-25,-1.80531206416914,0.014,0.703,1.53177948901055e-20,"Mac_3","Rhoj"
"Lpxn.3",7.73325411185822e-25,0.281014644795977,0.192,0.02,1.57920782218257e-20,"Mac_3","Lpxn"
"Chd7.5",8.13356335558888e-25,0.609752177554261,0.274,0.039,1.6609549728448e-20,"Mac_3","Chd7"
"Trib1.12",8.27715913582557e-25,1.41867128582907,0.726,0.283,1.69027866712694e-20,"Mac_3","Trib1"
"Ifitm3.12",9.34786261367736e-25,1.59160301748805,1,0.926,1.90892702433905e-20,"Mac_3","Ifitm3"
"Calu.9",1.03593996368476e-24,-1.64362081478074,0.164,0.773,2.11549299984064e-20,"Mac_3","Calu"
"Kcnab2.4",1.10537422931738e-24,0.422589049138448,0.178,0.018,2.25728471368902e-20,"Mac_3","Kcnab2"
"Grk2.6",1.12425503181754e-24,1.13287370671538,0.671,0.248,2.29584120047459e-20,"Mac_3","Grk2"
